PITCode,SurveyDate,SurveyYear,FLength,Bin,Season,SampleNum,ScaleFinalAge,Aged,Age,Notes
3DD.0077701AC8,5/26/2016,2016,114,110,Spring,,,Unaged,,
3DD.0077706320,5/9/2016,2016,115,110,Spring,,,Unaged,,
3DD.00776F3E26,5/23/2016,2016,115,110,Spring,16-69305,2:0,Aged,2,
3DD.007770E713,5/23/2016,2016,115,110,Spring,,,Unaged,,
3DD.00776FE685,5/26/2016,2016,115,110,Spring,,,Unaged,,
3DD.003BCB01CA,4/20/2016,2016,116,110,Spring,,,Unaged,,
3DD.0077706801,4/22/2016,2016,116,110,Spring,,,Unaged,,
3DD.0077707E6C,4/23/2016,2016,116,110,Spring,,,Unaged,,
3DD.00776F14C0,4/28/2016,2016,116,110,Spring,16-69247,1:0,Aged,1,
3DD.0077702EE2,4/28/2016,2016,116,110,Spring,,,Unaged,,
3DD.0077708B2C,5/5/2016,2016,116,110,Spring,,,Unaged,,
3DD.0077704F52,5/7/2016,2016,116,110,Spring,16-69266,1:0,Aged,1,
3DD.007770C59B,5/11/2016,2016,116,110,Spring,,,Unaged,,
3DD.0077705BFA,4/26/2016,2016,117,110,Spring,,,Unaged,,
3DD.007770F0BE,5/14/2016,2016,117,110,Spring,,,Unaged,,
3DD.00776F362A,5/15/2016,2016,117,110,Spring,,,Unaged,,
3DD.003BCB0228,4/20/2016,2016,118,110,Spring,16-69223,2:0,Aged,2,
3DD.00776FB2B6,5/6/2016,2016,118,110,Spring,,,Unaged,,
3DD.0077706A0A,4/22/2016,2016,119,110,Spring,,,Unaged,,
3DD.00777026EE,5/7/2016,2016,119,110,Spring,16-69265,1:0,Aged,1,
3DD.00776E1F86,5/14/2016,2016,119,110,Spring,16-69285,1:0,Aged,1,
3DD.00776EB74A,5/17/2016,2016,119,110,Spring,16-69295,1:0,Aged,1,
3DD.00776F68DC,2/29/2016,2016,120,120,Spring,,,Unaged,,
3DD.00776EB764,5/6/2016,2016,120,120,Spring,,,Unaged,,
3DD.0077705B9F,5/19/2016,2016,120,120,Spring,,,Unaged,,
3DD.00776F95E5,5/28/2016,2016,120,120,Spring,,,Unaged,,
3DD.00776F786F,4/30/2016,2016,121,120,Spring,,,Unaged,,
3DD.0077706ADF,3/16/2016,2016,122,120,Spring,,,Unaged,,
3DD.00776FE907,3/22/2016,2016,122,120,Spring,,,Unaged,,
3DD.00776FB5E9,4/15/2016,2016,122,120,Spring,,,Unaged,,
3DD.0077705623,4/27/2016,2016,122,120,Spring,16-69245,1:0,Aged,1,
3DD.00776E9B40,4/24/2016,2016,123,120,Spring,,,Unaged,,
3DD.0077703B73,4/30/2016,2016,123,120,Spring,,,Unaged,,
3DD.007770D037,5/10/2016,2016,123,120,Spring,16-69276,2:0,Aged,2,
3DD.0077707BC6,4/25/2016,2016,124,120,Spring,,,Unaged,,
3DD.00776F6637,5/6/2016,2016,124,120,Spring,16-69262,2:0,Aged,2,
3DD.007770E74D,4/12/2016,2016,125,120,Spring,,,Unaged,,
3DD.007770FA52,4/15/2016,2016,125,120,Spring,16-69211,2:0,Aged,2,
3DD.00776FB065,4/24/2016,2016,125,120,Spring,,,Unaged,,
3DD.00776F3DC0,4/22/2016,2016,126,120,Spring,,,Unaged,,
3DD.00777036C9,4/24/2016,2016,126,120,Spring,,,Unaged,,
3DD.00776E8FB9,4/28/2016,2016,126,120,Spring,,,Unaged,,
3DD.007770D620,5/24/2016,2016,126,120,Spring,,,Unaged,,
3DD.0077705B49,5/10/2016,2016,127,120,Spring,16-69271,2:0,Aged,2,
3DD.00776EA628,5/28/2016,2016,127,120,Spring,,,Unaged,,
3DD.0077704FE7,3/14/2016,2016,128,120,Spring,,,Unaged,,
3DD.00776F921B,4/24/2016,2016,128,120,Spring,,,Unaged,,
3DD.0077705073,4/26/2016,2016,128,120,Spring,,,Unaged,,
3DD.00776FEB2F,4/15/2016,2016,129,120,Spring,,,Unaged,,
3DD.0077702C1C,4/22/2016,2016,129,120,Spring,,,Unaged,,
3DD.007770A9F2,4/22/2016,2016,129,120,Spring,16-69229,2:0,Aged,2,
3DD.007770EEF2,4/23/2016,2016,129,120,Spring,,,Unaged,,
3DD.007770E2D9,5/6/2016,2016,129,120,Spring,,,Unaged,,
3DD.00776EC344,4/15/2016,2016,130,130,Spring,,,Unaged,,
3DD.007770C1B0,4/29/2016,2016,130,130,Spring,,,Unaged,,
3DD.00776F2B12,5/5/2016,2016,130,130,Spring,,,Unaged,,
3DD.007770F6B9,5/27/2016,2016,130,130,Spring,,,Unaged,,
3DD.00776FF05D,4/21/2016,2016,131,130,Spring,,,Unaged,,
3DD.00776FC2DD,4/28/2016,2016,131,130,Spring,,,Unaged,,
3DD.00776F0402,5/15/2016,2016,131,130,Spring,16-69288,1:0,Aged,1,
3DD.00776FBAE1,5/19/2016,2016,131,130,Spring,,,Unaged,,
3DD.007770A9F5,4/12/2016,2016,132,130,Spring,16-69209,2:0,Aged,2,
3DD.00776ED962,5/1/2016,2016,132,130,Spring,16-69252,2:0,Aged,2,
3DD.00776E98D6,4/16/2016,2016,133,130,Spring,,,Unaged,,
3DD.0077704F1F,4/18/2016,2016,133,130,Spring,,,Unaged,,
3DD.0077706316,4/26/2016,2016,133,130,Spring,16-69243,2:0,Aged,2,
3DD.007770B15F,5/6/2016,2016,133,130,Spring,,,Unaged,,
3DD.00776F17A7,5/10/2016,2016,133,130,Spring,,,Unaged,,
3DD.00776EC58A,4/21/2016,2016,134,130,Spring,16-69227,2:0,Aged,2,
3DD.0077704891,4/22/2016,2016,134,130,Spring,,,Unaged,,
3DD.00776EB718,5/11/2016,2016,134,130,Spring,,,Unaged,,
3DD.0077705075,5/14/2016,2016,134,130,Spring,16-69284,1:0,Aged,1,
3DD.00776EF901,4/22/2016,2016,135,130,Spring,16-69231,2:0,Aged,2,
3DD.00777028FC,4/29/2016,2016,135,130,Spring,,,Unaged,,
3DD.0077704C5A,5/5/2016,2016,135,130,Spring,,,Unaged,,
3DD.0077704935,5/6/2016,2016,135,130,Spring,16-69260,2:0,Aged,2,
3DD.00776FC8F5,5/16/2016,2016,135,130,Spring,,,Unaged,,
3DD.00777072FC,5/25/2016,2016,135,130,Spring,,,Unaged,,
3DD.00776E8CF7,4/21/2016,2016,136,130,Spring,,,Unaged,,
3DD.00776EF591,5/6/2016,2016,136,130,Spring,,,Unaged,,
3DD.00776EF619,5/24/2016,2016,136,130,Spring,16-69306,1:0,Aged,1,
3DD.00776ED258,4/11/2016,2016,137,130,Spring,,,Unaged,,
3DD.003BCB01DC,4/20/2016,2016,137,130,Spring,,,Unaged,,
3DD.0077705B3F,4/23/2016,2016,137,130,Spring,,,Unaged,,
3DD.00776FFFAC,4/11/2016,2016,138,130,Spring,,,Unaged,,
3DD.007770BEFF,4/24/2016,2016,138,130,Spring,16-69239,2:0,Aged,2,
3DD.00776FC34C,4/25/2016,2016,138,130,Spring,16-69242,2:0,Aged,2,
3DD.00776ECF6E,5/26/2016,2016,138,130,Spring,,,Unaged,,
3DD.00776F49E8,4/5/2016,2016,139,130,Spring,,,Unaged,,
3DD.00776EB118,4/19/2016,2016,139,130,Spring,,,Unaged,,
3DD.00776F1130,5/6/2016,2016,139,130,Spring,16-69263,2:0,Aged,2,
3DD.00776E8A9F,5/15/2016,2016,139,130,Spring,,,Unaged,,
3DD.00777051DD,5/15/2016,2016,139,130,Spring,,,Unaged,,
3DD.0077706740,4/18/2016,2016,140,140,Spring,,,Unaged,,
3DD.0077706E09,4/9/2016,2016,141,140,Spring,,,Unaged,,
3DD.007770EBCD,4/21/2016,2016,141,140,Spring,,,Unaged,,
3DD.00776E9D1A,4/22/2016,2016,141,140,Spring,16-69232,2:0,Aged,2,
3DD.007770F7C0,4/25/2016,2016,141,140,Spring,,,Unaged,,
3DD.00776EC9C3,5/5/2016,2016,141,140,Spring,16-69258,2:0,Aged,2,
3DD.0077702A13,4/18/2016,2016,142,140,Spring,,,Unaged,,
3DD.0077707EC6,4/18/2016,2016,142,140,Spring,,,Unaged,,
3DD.00776F2B7D,4/19/2016,2016,142,140,Spring,,,Unaged,,
3DD.003BCB01CD,4/20/2016,2016,142,140,Spring,,,Unaged,,
3DD.00776FAEA3,4/20/2016,2016,142,140,Spring,16-69221,2:0,Aged,2,
3DD.00776E838E,4/22/2016,2016,142,140,Spring,,,Unaged,,
3DD.00776ED22E,5/24/2016,2016,142,140,Spring,,,Unaged,,
3DD.00776F05B7,3/22/2016,2016,143,140,Spring,16-69203,2:0,Aged,2,
3DD.00776E4B42,4/3/2016,2016,143,140,Spring,,,Unaged,,
3DD.0077703704,4/11/2016,2016,143,140,Spring,,,Unaged,,
3DD.0077706A84,4/18/2016,2016,143,140,Spring,,,Unaged,,
3DD.003BCB01DB,4/20/2016,2016,143,140,Spring,,,Unaged,,
3DD.00776F8D1C,4/25/2016,2016,143,140,Spring,,,Unaged,,
3DD.00776FBA97,4/7/2016,2016,144,140,Spring,,,Unaged,,
3DD.00776F80FE,4/19/2016,2016,144,140,Spring,,,Unaged,,
3DD.0077702CA0,4/24/2016,2016,144,140,Spring,16-69237,2:0,Aged,2,
3DD.00776E83F0,5/3/2016,2016,144,140,Spring,,,Unaged,,
3DD.003BCB01E2,4/20/2016,2016,145,140,Spring,,,Unaged,,
3DD.00776F3D1E,4/22/2016,2016,145,140,Spring,,,Unaged,,
3DD.00776ECB0D,4/29/2016,2016,145,140,Spring,16-69248,2:0,Aged,2,
3DD.0077703CE9,5/7/2016,2016,145,140,Spring,,,Unaged,,
3DD.00776FD87D,4/15/2016,2016,146,140,Spring,,,Unaged,,
3DD.00776E9B50,4/19/2016,2016,146,140,Spring,,,Unaged,,
3DD.007770B333,4/24/2016,2016,146,140,Spring,16-69240,2:0,Aged,2,
3DD.00776EA932,5/14/2016,2016,146,140,Spring,,,Unaged,,
3DD.007770B41E,5/23/2016,2016,146,140,Spring,,,Unaged,,
3DD.00776FF54F,4/21/2016,2016,147,140,Spring,,,Unaged,,
3DD.0077705439,4/21/2016,2016,147,140,Spring,,,Unaged,,
3DD.007770AC21,5/10/2016,2016,147,140,Spring,16-69270,2:0,Aged,2,
3DD.00777057F8,3/18/2016,2016,148,140,Spring,,,Unaged,,
3DD.00776E9922,4/17/2016,2016,148,140,Spring,16-69213,2:0,Aged,2,
3DD.00776EB7BC,4/21/2016,2016,148,140,Spring,16-69225,2:0,Aged,2,
3DD.00776F3397,5/6/2016,2016,148,140,Spring,16-69259,2:0,Aged,2,
3DD.0077708B4A,4/15/2016,2016,149,140,Spring,,,Unaged,,
3DD.007770B7D1,4/20/2016,2016,149,140,Spring,,,Unaged,,
3DD.00776FE780,4/21/2016,2016,149,140,Spring,,,Unaged,,
3DD.00776F3DD2,4/19/2016,2016,150,150,Spring,,,Unaged,,
3DD.007770958E,4/26/2016,2016,150,150,Spring,16-69244,2:0,Aged,2,
3DD.007770EBF6,4/21/2016,2016,151,150,Spring,,,Unaged,,
3DD.007770198F,4/19/2016,2016,152,150,Spring,,,Unaged,,
3DD.007770A4D7,4/23/2016,2016,152,150,Spring,,,Unaged,,
3DD.00776FCFBA,5/26/2016,2016,152,150,Spring,,,Unaged,,
3DD.007770FBCC,4/4/2016,2016,153,150,Spring,16-69204,2:0,Aged,2,
3DD.007770E047,4/9/2016,2016,153,150,Spring,,,Unaged,,
3DD.00776FB94C,4/15/2016,2016,154,150,Spring,,,Unaged,,
3DD.007770F4EC,4/17/2016,2016,154,150,Spring,,,Unaged,,
3DD.00776E8C02,4/19/2016,2016,154,150,Spring,,,Unaged,,
3DD.003BCB0223,4/20/2016,2016,154,150,Spring,,,Unaged,,
3DD.00777059D5,4/11/2016,2016,155,150,Spring,,,Unaged,,
3DD.003BCB01D8,4/20/2016,2016,155,150,Spring,16-69222,2:0,Aged,2,
3DD.00776FB325,4/21/2016,2016,155,150,Spring,,,Unaged,,
3DD.00776FD5A5,4/28/2016,2016,155,150,Spring,16-69246,2:0,Aged,2,
3DD.00776EFF65,4/9/2016,2016,156,150,Spring,,,Unaged,,
3DD.00776ED03E,4/18/2016,2016,156,150,Spring,,,Unaged,,
3DD.00776FE714,4/5/2016,2016,157,150,Spring,,,Unaged,,
3DD.00776FBD66,4/10/2016,2016,157,150,Spring,,,Unaged,,
3DD.00776FE195,4/23/2016,2016,157,150,Spring,16-69235,2:0,Aged,2,
3DD.00776F86DA,4/25/2016,2016,157,150,Spring,,,Unaged,,
3DD.00776F0177,5/6/2016,2016,157,150,Spring,16-69264,2:0,Aged,2,
3DD.007770C7EA,4/22/2016,2016,158,150,Spring,,,Unaged,,
3DD.007770E146,4/23/2016,2016,158,150,Spring,,,Unaged,,
3DD.007770D49C,4/25/2016,2016,158,150,Spring,,,Unaged,,
3DD.007770BF96,4/18/2016,2016,159,150,Spring,16-69215,2:0,Aged,2,
3DD.00776E9210,4/23/2016,2016,159,150,Spring,,,Unaged,,
3DD.00776FD710,4/24/2016,2016,159,150,Spring,,,Unaged,,
3DD.00776EAE84,4/19/2016,2016,161,160,Spring,,,Unaged,,
3DD.00776E8409,4/22/2016,2016,161,160,Spring,,,Unaged,,
3DD.00776F6791,4/22/2016,2016,161,160,Spring,,,Unaged,,
3DD.007770A481,4/22/2016,2016,161,160,Spring,,,Unaged,,
3DD.00776EEE61,4/27/2016,2016,161,160,Spring,,,Unaged,,
3DD.0077707527,4/18/2016,2016,162,160,Spring,,,Unaged,,
3DD.0077705AC9,4/19/2016,2016,162,160,Spring,,,Unaged,,
3DD.007770B0A3,4/21/2016,2016,162,160,Spring,16-69226,2:0,Aged,2,
3DD.007770A623,4/23/2016,2016,162,160,Spring,,,Unaged,,
3DD.0077708F61,4/24/2016,2016,162,160,Spring,,,Unaged,,
3DD.003BCB0210,4/20/2016,2016,163,160,Spring,,,Unaged,,
3DD.00776F3BAC,4/20/2016,2016,163,160,Spring,,,Unaged,,
3DD.00776F886B,4/28/2016,2016,163,160,Spring,,,Unaged,,
3DD.00776FA580,4/3/2016,2016,164,160,Spring,,,Unaged,,
3DD.00776F78A9,4/8/2016,2016,164,160,Spring,,,Unaged,,
3DD.00776ECF05,4/18/2016,2016,164,160,Spring,16-69214,2:0,Aged,2,
3DD.00776EE5CB,4/23/2016,2016,165,160,Spring,,,Unaged,,
3DD.00777051E0,4/9/2016,2016,167,160,Spring,,,Unaged,,
3DD.00776FB7DB,4/14/2016,2016,167,160,Spring,,,Unaged,,
3DD.00777098D6,4/24/2016,2016,168,160,Spring,16-69241,3:0,Aged,3,
3DD.00776EC064,4/29/2016,2016,168,160,Spring,,,Unaged,,
3DD.007770990B,4/7/2016,2016,169,160,Spring,16-69205,2:0,Aged,2,
3DD.00776FE442,4/8/2016,2016,170,170,Spring,,,Unaged,,
3DD.00776FF70A,4/16/2016,2016,171,170,Spring,,,Unaged,,
3DD.0077705A93,4/9/2016,2016,172,170,Spring,16-69206,3:0,Aged,3,
3DD.007770DAE4,4/9/2016,2016,172,170,Spring,,,Unaged,,
3DD.0077708180,4/19/2016,2016,172,170,Spring,16-69218,3:0,Aged,3,
3DD.0077703585,4/28/2016,2016,172,170,Spring,,,Unaged,,
3DD.007770B3EF,4/10/2016,2016,173,170,Spring,,,Unaged,,
3DD.00776ED9CA,4/25/2016,2016,174,170,Spring,,,Unaged,,
3DD.0077704E86,4/19/2016,2016,175,170,Spring,16-69217,2:0,Aged,2,
3DD.00776F9EE6,4/20/2016,2016,175,170,Spring,,,Unaged,,
3DD.00776FDE47,3/23/2016,2016,176,170,Spring,,,Unaged,,
3DD.00777027D1,4/22/2016,2016,176,170,Spring,16-69234,2:0,Aged,2,
3DD.00776FCB8E,4/11/2016,2016,177,170,Spring,,,Unaged,,
3DD.003BCB01EB,4/20/2016,2016,177,170,Spring,,,Unaged,,
3DD.00776EAE4A,4/19/2016,2016,179,170,Spring,,,Unaged,,
3DD.00776F2DB1,4/22/2016,2016,179,170,Spring,,,Unaged,,
3DD.0077700F4D,4/22/2016,2016,179,170,Spring,16-69233,2:0,Aged,2,
3DD.0077704EA4,4/15/2016,2016,180,180,Spring,,,Unaged,,
3DD.007770B330,4/16/2016,2016,183,180,Spring,16-69212,3:0,Aged,3,
3DD.0077706453,4/21/2016,2016,183,180,Spring,,,Unaged,,
3DD.00776ED900,4/11/2016,2016,184,180,Spring,16-69208,3:0,Aged,3,
3DD.0077704CAA,4/24/2016,2016,184,180,Spring,,,Unaged,,
3DD.00776F4DA2,3/8/2016,2016,186,180,Spring,,,Unaged,,
3DD.0077709CAA,4/2/2016,2016,187,180,Spring,,,Unaged,,
3DD.0077704E7A,3/8/2016,2016,189,180,Spring,,,Unaged,,
3DD.00777006C7,4/23/2016,2016,194,190,Spring,,,Unaged,,
3DD.00776F80FB,5/7/2016,2016,199,190,Spring,,,Unaged,,
3DD.00777051CA,4/21/2016,2016,206,200,Spring,,,Unaged,,
3DD.007770E36C,5/17/2016,2016,287,280,Spring,,,Unaged,,
3DD.0077AF2AE7,4/15/2017,2017,76,70,Spring,,,Unaged,,
3DD.0077AF809A,4/15/2017,2017,76,70,Spring,,,Unaged,,
3DD.0077AF0DE8,4/15/2017,2017,78,70,Spring,,,Unaged,,
3DD.00776FB90D,4/6/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FB284,4/7/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077B6E9D2,4/17/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077AF3818,4/19/2017,2017,80,80,Spring,,,Unaged,,
3DD.007770AADA,4/22/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776F0557,4/23/2017,2017,80,80,Spring,17-69236,1:0,Aged,1,
3DD.00776F57B7,4/24/2017,2017,80,80,Spring,,,Unaged,,
3DD.007770BEDD,4/25/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776E893D,4/26/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FCAE2,4/27/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776EBC82,5/5/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FCBB2,5/5/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FF89C,5/5/2017,2017,80,80,Spring,17-69265,1:0,Aged,1,
3DD.00776FDB02,5/6/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FE9A1,5/6/2017,2017,80,80,Spring,,,Unaged,,
3DD.007770C18B,5/6/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FF6B6,5/8/2017,2017,80,80,Spring,,,Unaged,,
3DD.007770AC38,5/11/2017,2017,80,80,Spring,,,Unaged,,
3DD.00777047BC,5/12/2017,2017,80,80,Spring,,,Unaged,,
3DD.00777055F3,5/18/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077700FF5,5/19/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776FD5B6,5/23/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776EF992,5/24/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776F14E9,5/24/2017,2017,80,80,Spring,,,Unaged,,
3DD.00777025E2,5/24/2017,2017,80,80,Spring,,,Unaged,,
3DD.007770B79A,5/24/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776E8B5F,5/25/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077700D76,5/25/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077706ADD,5/25/2017,2017,80,80,Spring,,,Unaged,,
3DD.00777048F0,5/26/2017,2017,80,80,Spring,,,Unaged,,
3DD.00776F769B,5/27/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077701789,5/27/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077705047,6/2/2017,2017,80,80,Spring,,,Unaged,,
3DD.0077B6BC99,4/17/2017,2017,81,80,Spring,,,Unaged,,
3DD.007770F4EE,5/8/2017,2017,81,80,Spring,,,Unaged,,
3DD.0077708EC0,5/10/2017,2017,81,80,Spring,,,Unaged,,
3DD.00776EECE2,5/12/2017,2017,81,80,Spring,,,Unaged,,
3DD.0077707355,5/16/2017,2017,81,80,Spring,17-69327,1:0,Aged,1,
3DD.0077705CD5,5/21/2017,2017,81,80,Spring,,,Unaged,,
3DD.00776EB047,5/24/2017,2017,81,80,Spring,,,Unaged,,
3DD.007770F78A,5/25/2017,2017,81,80,Spring,,,Unaged,,
3DD.007770C8B3,5/26/2017,2017,81,80,Spring,,,Unaged,,
3DD.007770EC02,5/26/2017,2017,81,80,Spring,,,Unaged,,
3DD.007770AA95,6/2/2017,2017,81,80,Spring,,,Unaged,,
3DD.007770108A,4/8/2017,2017,82,80,Spring,,,Unaged,,
3DD.0077AF376F,4/10/2017,2017,82,80,Spring,17-69214,1:0,Aged,1,
3DD.0077AF37C2,4/20/2017,2017,82,80,Spring,,,Unaged,,
3DD.00776FE130,4/23/2017,2017,82,80,Spring,,,Unaged,,
3DD.00776F77DB,4/26/2017,2017,82,80,Spring,17-69243,1:0,Aged,1,
3DD.003BC9E187,5/4/2017,2017,82,80,Spring,,,Unaged,,
3DD.0077702E2B,5/5/2017,2017,82,80,Spring,,,Unaged,,
3DD.00776FDD1B,5/6/2017,2017,82,80,Spring,,,Unaged,,
3DD.0077703CCD,5/6/2017,2017,82,80,Spring,,,Unaged,,
3DD.007770708F,5/6/2017,2017,82,80,Spring,,,Unaged,,
3DD.007770DBC8,5/6/2017,2017,82,80,Spring,,,Unaged,,
3DD.00777082E0,5/22/2017,2017,82,80,Spring,,,Unaged,,
3DD.00776E94F9,5/24/2017,2017,82,80,Spring,,,Unaged,,
3DD.0077709FC1,5/25/2017,2017,82,80,Spring,,,Unaged,,
3DD.0077702D01,5/29/2017,2017,82,80,Spring,,,Unaged,,
3DD.0077B69491,4/20/2017,2017,83,80,Spring,,,Unaged,,
3DD.0077B6BBA0,4/20/2017,2017,83,80,Spring,,,Unaged,,
3DD.0077B6BE6C,4/21/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776F96B6,5/1/2017,2017,83,80,Spring,,,Unaged,,
3DD.003BC9E19A,5/3/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776EF532,5/6/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776F405D,5/6/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776F4F4E,5/6/2017,2017,83,80,Spring,,,Unaged,,
3DD.00777090F1,5/7/2017,2017,83,80,Spring,,,Unaged,,
3DD.007770563B,5/17/2017,2017,83,80,Spring,,,Unaged,,
3DD.0077706AE5,5/17/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776F0353,5/22/2017,2017,83,80,Spring,17-69359,1:0,Aged,1,
3DD.0077708202,5/26/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776FC39D,5/28/2017,2017,83,80,Spring,,,Unaged,,
3DD.00776FEF41,6/1/2017,2017,83,80,Spring,,,Unaged,,
3DD.007770EEC6,4/7/2017,2017,84,80,Spring,,,Unaged,,
3DD.0077B5D952,4/12/2017,2017,84,80,Spring,,,Unaged,,
3DD.0077B6D0B9,4/18/2017,2017,84,80,Spring,17-69227,1:0,Aged,1,
3DD.0077AF45AF,4/19/2017,2017,84,80,Spring,,,Unaged,,
3DD.0077AE4A84,4/20/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776F3755,4/22/2017,2017,84,80,Spring,,,Unaged,,
3DD.003BC9E1CF,5/2/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776EE4B7,5/5/2017,2017,84,80,Spring,,,Unaged,,
3DD.007770FB8F,5/5/2017,2017,84,80,Spring,,,Unaged,,
3DD.007770C5C7,5/7/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776ED958,5/8/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776F23CA,5/8/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776EF2B3,5/10/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776FD620,5/14/2017,2017,84,80,Spring,,,Unaged,,
3DD.007770D62D,5/17/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776EBBE6,5/19/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776E8911,5/20/2017,2017,84,80,Spring,,,Unaged,,
3DD.0077709C6D,5/23/2017,2017,84,80,Spring,,,Unaged,,
3DD.007770A445,5/24/2017,2017,84,80,Spring,,,Unaged,,
3DD.0077701950,5/25/2017,2017,84,80,Spring,,,Unaged,,
3DD.00777036ED,5/27/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776FB2D4,5/29/2017,2017,84,80,Spring,,,Unaged,,
3DD.00776FCF08,5/29/2017,2017,84,80,Spring,17-78001,1:0,Aged,1,
3DD.00776EFFC3,4/4/2017,2017,85,80,Spring,,,Unaged,,
3DD.0077B6DBDA,4/11/2017,2017,85,80,Spring,,,Unaged,,
3DD.0077B6A216,4/19/2017,2017,85,80,Spring,17-69228,1:0,Aged,1,
3DD.0077AEE3ED,4/21/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776F4DB7,4/23/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776FB176,4/24/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776F2D54,4/25/2017,2017,85,80,Spring,,,Unaged,,
3DD.007770C860,5/5/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776F81E2,5/7/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776FFFA8,5/11/2017,2017,85,80,Spring,,,Unaged,,
3DD.007770C22B,5/13/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776F577B,5/16/2017,2017,85,80,Spring,,,Unaged,,
3DD.007770B94B,5/16/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776F0B79,5/20/2017,2017,85,80,Spring,,,Unaged,,
3DD.007770EEBF,5/23/2017,2017,85,80,Spring,17-69366,1:0,Aged,1,
3DD.0077703972,5/24/2017,2017,85,80,Spring,,,Unaged,,
3DD.0077704D75,5/24/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776ED732,5/25/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776FC380,5/25/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776FD5E4,5/25/2017,2017,85,80,Spring,,,Unaged,,
3DD.007770C5FC,5/25/2017,2017,85,80,Spring,,,Unaged,,
3DD.0077704679,5/27/2017,2017,85,80,Spring,,,Unaged,,
3DD.00776F51C3,5/28/2017,2017,85,80,Spring,,,Unaged,,
3DD.0077701819,5/30/2017,2017,85,80,Spring,,,Unaged,,
3DD.0077704454,4/6/2017,2017,86,80,Spring,,,Unaged,,
3DD.0077702CD0,4/8/2017,2017,86,80,Spring,,,Unaged,,
3DD.0077AE64FE,4/13/2017,2017,86,80,Spring,17-69217,1:0,Aged,1,
3DD.0077BC6327,4/15/2017,2017,86,80,Spring,17-69221,1:0,Aged,1,
3DD.0077B5F177,4/20/2017,2017,86,80,Spring,,,Unaged,,
3DD.0077B6F4F4,4/20/2017,2017,86,80,Spring,,,Unaged,,
3DD.00776F4EC7,4/25/2017,2017,86,80,Spring,,,Unaged,,
3DD.003BC9E1D7,5/2/2017,2017,86,80,Spring,,,Unaged,,
3DD.003BC9E191,5/3/2017,2017,86,80,Spring,,,Unaged,,
3DD.003BC9E1BE,5/3/2017,2017,86,80,Spring,,,Unaged,,
3DD.0077702DFC,5/6/2017,2017,86,80,Spring,,,Unaged,,
3DD.00776E9DBA,5/10/2017,2017,86,80,Spring,,,Unaged,,
3DD.00776F0CAB,5/13/2017,2017,86,80,Spring,17-69315,1:0,Aged,1,
3DD.0077705C19,5/13/2017,2017,86,80,Spring,,,Unaged,,
3DD.007770D027,5/22/2017,2017,86,80,Spring,,,Unaged,,
3DD.00776FD850,5/24/2017,2017,86,80,Spring,,,Unaged,,
3DD.00776EEC54,5/25/2017,2017,86,80,Spring,17-69378,1:0,Aged,1,
3DD.00777057E5,5/25/2017,2017,86,80,Spring,,,Unaged,,
